GAME_ID,TEAM_ABBREVIATION,PF
0021700637,POR,27
0021700648,HOU,21
0021700648,LAC,17
0021700645,LAL,23
0021700644,MIA,19
0021700640,MIL,25
0021700642,BKN,23
0021700642,NYK,24
0021700647,IND,18
0021700639,PHI,28
0021700641,ATL,23
0021700646,CLE,22
0021700644,CHI,23
0021700646,GSW,23
0021700643,SAC,28
0021700641,SAS,13
0021700643,OKC,19
0021700639,TOR,31
0021700647,UTA,12
0021700645,MEM,26
0021700640,WAS,22
0021700638,DET,24
0021700638,CHA,11
0021700649,MIN,21
0021700649,ORL,15
0021700650,BOS,24
0021700650,NOP,14
0021700651,DAL,24
0021700651,DEN,23
0021700652,PHX,15
0021700652,POR,16
0021700662,LAC,16
0021700660,LAL,15
0021700659,MIA,28
0021700659,MIL,25
0021700655,BKN,28
0021700658,NYK,15
0021700654,ATL,22
0021700654,NOP,20
0021700657,CHI,19
0021700662,DEN,25
0021700657,GSW,16
0021700661,SAC,21
0021700655,SAS,20
0021700660,OKC,14
0021700656,TOR,20
0021700661,UTA,20
0021700658,MEM,19
0021700653,WAS,23
0021700656,DET,20
0021700653,CHA,18
0021700665,HOU,15
0021700665,MIN,16
0021700664,ORL,22
0021700666,IND,16
0021700663,PHI,20
0021700663,BOS,20
0021700664,CLE,21
0021700666,POR,11
0021700673,LAL,17
0021700668,MIA,22
0021700668,BKN,18
0021700672,NYK,26
0021700673,IND,18
0021700671,DEN,20
0021700671,PHX,21
0021700670,SAC,20
0021700667,SAS,13
0021700667,TOR,19
0021700672,UTA,20
0021700670,MEM,17
0021700669,WAS,20
0021700669,DET,22
0021700679,HOU,18
0021700681,LAC,24
0021700676,MIA,17
0021700678,MIL,20
0021700680,MIN,20
0021700678,PHI,18
0021700675,ATL,21
0021700674,CLE,18
0021700677,NOP,15
0021700675,CHI,23
0021700682,DAL,21
0021700679,GSW,24
0021700682,POR,23
0021700674,OKC,23
0021700680,TOR,30
0021700681,UTA,29
0021700677,MEM,29
0021700676,CHA,12
0021700684,LAL,18
0021700685,BKN,18
0021700684,NYK,20
0021700683,ORL,19
0021700686,IND,15
0021700683,BOS,18
0021700686,SAS,14
0021700685,DET,19
0021700689,HOU,15
0021700695,LAC,27
0021700689,MIA,18
0021700691,MIL,22
0021700695,MIN,22
0021700690,PHI,28
0021700688,ATL,24
0021700692,NOP,28
0021700692,CHI,32
0021700693,DAL,21
0021700694,DEN,20
0021700691,PHX,26
0021700694,POR,22
0021700687,SAC,22
0021700688,UTA,15
0021700690,MEM,26
0021700693,WAS,18
0021700687,CHA,14
0021700700,LAL,16
0021700697,BKN,25
0021700699,NYK,20
0021700696,ORL,17
0021700700,BOS,25
0021700698,CLE,14
0021700699,GSW,16
0021700696,SAC,15
0021700698,SAS,19
0021700697,OKC,18
0021700706,HOU,19
0021700709,LAC,15
0021700708,MIN,14
0021700703,IND,24
0021700704,PHI,20
0021700705,ATL,21
0021700709,BOS,28
0021700701,NOP,19
0021700704,CHI,15
0021700706,DAL,21
0021700703,PHX,26
0021700708,POR,16
0021700707,SAS,19
0021700705,TOR,22
0021700702,UTA,15
0021700707,MEM,25
0021700702,DET,16
0021700701,CHA,23
0021700710,MIA,19
0021700713,MIN,15
0021700712,NYK,20
0021700712,DEN,20
0021700713,GSW,17
0021700710,SAC,21
0021700711,OKC,15
0021700711,WAS,25
0021700720,HOU,23
0021700718,LAC,20
0021700717,LAL,23
0021700719,MIL,17
0021700719,BKN,19
0021700723,NYK,20
0021700715,IND,15
0021700722,PHI,20
0021700714,ATL,26
0021700715,CLE,11
0021700720,NOP,26
0021700717,CHI,25
0021700721,DAL,19
0021700723,PHX,24
0021700721,POR,17
0021700722,SAS,14
0021700716,TOR,18
0021700716,UTA,16
0021700718,MEM,24
0021700714,CHA,25
0021700727,MIA,24
0021700729,MIN,12
0021700729,BKN,19
0021700725,ORL,18
0021700725,IND,24
0021700726,ATL,15
0021700728,BOS,23
0021700730,DAL,15
0021700730,DEN,21
0021700728,GSW,17
0021700724,OKC,20
0021700726,WAS,21
0021700724,DET,20
0021700727,CHA,15
0021700732,HOU,21
0021700733,LAC,19
0021700735,LAL,21
0021700731,MIL,16
0021700736,PHI,26
0021700734,CLE,14
0021700733,NOP,20
0021700731,CHI,18
0021700732,PHX,29
0021700737,SAC,20
0021700737,SAS,13
0021700736,OKC,25
0021700735,TOR,23
0021700734,DET,23
0021700742,MIA,19
0021700741,MIL,19
0021700739,MIN,18
0021700738,IND,19
0021700741,PHI,17
0021700739,ATL,18
0021700743,BOS,19
0021700742,DAL,22
0021700743,DEN,14
0021700740,PHX,20
0021700740,MEM,27
0021700738,CHA,14
0021700748,HOU,15
0021700752,LAC,17
0021700746,MIN,19
0021700745,BKN,21
0021700745,NYK,13
0021700748,ORL,22
0021700747,CLE,22
0021700749,NOP,18
0021700750,DEN,14
0021700751,GSW,16
0021700752,POR,21
0021700749,SAC,21
0021700750,SAS,15
0021700744,OKC,24
0021700746,TOR,18
0021700751,UTA,22
0021700744,WAS,28
0021700747,DET,27
0021700754,LAL,18
0021700757,MIA,25
0021700756,BKN,26
0021700758,NYK,17
0021700754,ORL,23
0021700753,IND,15
0021700756,PHI,21
0021700755,ATL,16
0021700758,BOS,22
0021700757,CLE,20
0021700759,CHI,16
0021700760,DAL,18
0021700760,PHX,29
0021700759,POR,19
0021700753,MEM,21
0021700755,CHA,21
0021700764,HOU,16
0021700763,MIL,21
0021700763,MIN,15
0021700765,DEN,17
0021700764,SAS,12
0021700765,OKC,18
0021700762,TOR,26
0021700761,MEM,24
0021700762,WAS,21
0021700761,DET,19
0021700768,LAL,18
0021700770,MIA,16
0021700771,MIL,21
0021700768,BKN,18
0021700771,NYK,21
0021700766,IND,25
0021700770,PHI,23
0021700767,ATL,18
0021700767,BOS,23
0021700772,NOP,20
0021700774,GSW,19
0021700773,PHX,25
0021700769,POR,15
0021700774,SAC,14
0021700772,OKC,18
0021700769,TOR,23
0021700773,UTA,21
0021700766,CHA,21
0021700779,HOU,19
0021700775,LAC,18
0021700776,MIA,14
0021700780,MIN,13
0021700778,ORL,15
0021700777,IND,19
0021700777,PHI,21
0021700779,CLE,16
0021700780,NOP,11
0021700775,CHI,20
0021700783,DAL,12
0021700782,DEN,17
0021700782,GSW,23
0021700783,SAC,21
0021700781,SAS,27
0021700781,UTA,19
0021700778,WAS,19
0021700776,DET,12
0021700788,LAL,20
0021700785,MIL,16
0021700785,BKN,19
0021700786,NYK,16
0021700786,ATL,12
0021700784,BOS,16
0021700789,PHX,25
0021700784,POR,17
0021700788,OKC,18
0021700787,TOR,20
0021700787,MEM,23
0021700789,CHA,17
0021700796,LAC,16
0021700792,MIA,19
0021700792,ORL,26
0021700791,IND,18
0021700793,NOP,15
0021700795,CHI,21
0021700796,DAL,23
0021700794,DEN,15
0021700790,POR,14
0021700795,SAC,17
0021700793,UTA,18
0021700791,WAS,23
0021700790,DET,14
0021700794,CHA,16
0021700800,HOU,14
0021700804,LAL,21
0021700801,MIL,17
0021700800,BKN,17
0021700801,NYK,19
0021700797,ORL,16
0021700802,PHI,14
0021700799,ATL,16
0021700798,BOS,19
0021700797,CLE,24
0021700803,GSW,24
0021700804,PHX,18
0021700803,OKC,28
0021700798,TOR,18
0021700799,MEM,24
0021700802,WAS,18
0021700806,HOU,16
0021700806,MIA,17
0021700807,MIN,19
0021700805,BKN,20
0021700807,CLE,21
0021700810,PHX,23
0021700810,SAS,17
0021700808,UTA,16
0021700808,MEM,26
0021700805,DET,12
0021700816,LAL,19
0021700812,NYK,15
0021700811,ORL,22
0021700811,ATL,23
0021700813,BOS,20
0021700815,DAL,16
0021700815,GSW,18
0021700814,POR,19
0021700816,OKC,11
0021700812,TOR,17
0021700813,WAS,23
0021700814,CHA,16
0021700823,HOU,16
0021700817,LAC,16
0021700821,MIA,21
0021700821,MIL,20
0021700822,MIN,22
0021700820,IND,20
0021700818,PHI,16
0021700819,ATL,18
0021700820,BOS,21
0021700819,CLE,17
0021700818,NOP,12
0021700822,CHI,19
0021700823,DEN,20
0021700825,POR,21
0021700825,SAC,19
0021700824,UTA,17
0021700817,DET,16
0021700824,CHA,18
0021700828,LAC,16
0021700830,LAL,25
0021700827,MIL,16
0021700826,BKN,30
0021700827,ORL,14
0021700828,PHI,18
0021700826,NOP,18
0021700829,CHI,16
0021700830,DAL,21
0021700832,DEN,23
0021700831,GSW,18
0021700832,PHX,24
0021700831,SAS,13
0021700829,WAS,17
0021700837,HOU,18
0021700838,MIN,17
0021700836,NYK,18
0021700836,IND,16
0021700834,ATL,26
0021700835,BOS,14
0021700835,CLE,20
0021700837,DAL,25
0021700840,POR,22
0021700838,SAC,23
0021700839,OKC,23
0021700833,TOR,24
0021700840,UTA,22
0021700839,MEM,32
0021700834,DET,28
0021700833,CHA,13
0021700843,LAC,14
0021700843,BKN,15
0021700842,NYK,22
0021700844,ORL,18
0021700842,PHI,22
0021700841,NOP,25
0021700844,CHI,13
0021700846,GSW,18
0021700846,PHX,17
0021700845,SAS,24
0021700845,UTA,24
0021700841,DET,19
0021700849,HOU,23
0021700847,MIA,18
0021700848,MIL,18
0021700849,MIN,20
0021700848,ATL,14
0021700850,CLE,28
0021700851,DAL,15
0021700852,DEN,18
0021700851,SAC,19
0021700852,SAS,22
0021700850,OKC,20
0021700847,TOR,19
0021700860,HOU,14
0021700858,LAC,21
0021700862,LAL,21
0021700855,MIA,21
0021700856,BKN,20
0021700857,NYK,17
0021700854,ORL,17
0021700856,IND,20
0021700855,PHI,23
0021700853,ATL,21
0021700858,BOS,31
0021700862,NOP,20
0021700859,CHI,16
0021700864,GSW,24
0021700863,PHX,25
0021700864,POR,18
0021700860,SAC,20
0021700861,OKC,19
0021700859,TOR,22
0021700863,UTA,17
0021700861,MEM,25
0021700857,WAS,16
0021700853,DET,18
0021700854,CHA,15
0021700866,LAL,26
0021700865,MIL,20
0021700866,MIN,22
0021700865,DEN,23
0021700872,LAC,19
0021700867,BKN,23
0021700868,NYK,15
0021700868,ORL,15
0021700870,PHI,17
0021700869,CLE,15
0021700870,CHI,26
0021700872,GSW,24
0021700871,SAC,20
0021700871,OKC,16
0021700869,WAS,23
0021700867,CHA,15
0021700877,HOU,17
0021700881,LAC,26
0021700883,LAL,17
0021700879,MIA,23
0021700876,MIL,24
0021700877,MIN,22
0021700874,IND,20
0021700874,ATL,20
0021700873,BOS,22
0021700878,CLE,23
0021700879,NOP,18
0021700883,DAL,19
0021700880,DEN,27
0021700881,PHX,25
0021700882,POR,20
0021700880,SAS,20
0021700876,TOR,21
0021700882,UTA,13
0021700878,MEM,25
0021700875,WAS,21
0021700873,DET,18
0021700875,CHA,18
0021700891,LAL,18
0021700885,MIA,17
0021700888,MIN,15
0021700886,NYK,22
0021700884,ORL,20
0021700884,PHI,16
0021700886,BOS,15
0021700888,CHI,20
0021700890,DAL,23
0021700887,GSW,21
0021700889,PHX,24
0021700889,POR,19
0021700891,SAC,21
0021700887,OKC,17
0021700890,UTA,19
0021700885,MEM,22
0021700896,HOU,23
0021700893,MIL,19
0021700895,PHI,16
0021700894,CLE,24
0021700893,NOP,24
0021700896,DEN,27
0021700894,SAS,12
0021700895,WAS,28
0021700892,DET,22
0021700892,CHA,19
0021700905,HOU,21
0021700897,LAL,23
0021700906,MIN,14
0021700899,BKN,20
0021700900,NYK,18
0021700903,ORL,19
0021700904,IND,19
0021700897,ATL,17
0021700898,BOS,23
0021700902,NOP,22
0021700899,CHI,11
0021700904,DAL,21
0021700900,GSW,13
0021700902,PHX,33
0021700906,SAC,23
0021700903,OKC,13
0021700901,TOR,18
0021700905,UTA,19
0021700898,MEM,22
0021700901,DET,22
0021700912,LAC,25
0021700909,MIA,19
0021700910,MIL,20
0021700908,BKN,21
0021700909,PHI,24
0021700908,CLE,24
0021700907,CHI,23
0021700912,DEN,27
0021700911,POR,15
0021700911,SAC,12
0021700910,WAS,22
0021700907,CHA,14
0021700921,HOU,21
0021700921,LAC,19
0021700913,MIL,20
0021700914,ORL,19
0021700915,IND,20
0021700915,ATL,23
0021700916,BOS,20
0021700920,NOP,17
0021700919,DAL,22
0021700917,GSW,21
0021700918,PHX,28
0021700920,SAS,15
0021700919,OKC,24
0021700914,TOR,22
0021700918,MEM,29
0021700917,WAS,24
0021700913,DET,20
0021700916,CHA,17
0021700922,LAL,17
0021700922,MIA,21
0021700925,MIN,24
0021700924,BKN,14
0021700923,PHI,20
0021700923,CLE,21
0021700925,POR,18
0021700924,SAC,13
0021700935,LAC,17
0021700932,MIL,24
0021700934,MIN,23
0021700935,NYK,22
0021700926,ORL,23
0021700932,IND,23
0021700927,PHI,22
0021700928,ATL,21
0021700930,CHI,18
0021700930,DAL,15
0021700931,DEN,22
0021700928,GSW,20
0021700933,PHX,25
0021700933,OKC,20
0021700929,TOR,22
0021700934,UTA,21
0021700931,MEM,23
0021700929,WAS,25
0021700926,DET,17
0021700927,CHA,25
0021700939,HOU,21
0021700940,LAL,21
0021700938,MIA,20
0021700936,ORL,23
0021700939,BOS,21
0021700937,CLE,16
0021700937,DEN,19
0021700941,POR,21
0021700942,SAC,24
0021700940,SAS,19
0021700941,OKC,21
0021700942,UTA,19
0021700936,MEM,26
0021700938,DET,23
0021700948,LAC,20
0021700947,MIL,24
0021700948,BKN,21
0021700949,NYK,19
0021700945,IND,18
0021700947,PHI,24
0021700943,ATL,18
0021700946,NOP,21
0021700946,DAL,20
0021700943,PHX,19
0021700949,SAC,18
0021700944,TOR,28
0021700945,WAS,21
0021700944,CHA,21
0021700956,LAL,24
0021700952,MIA,14
0021700951,MIL,16
0021700955,ORL,19
0021700951,IND,15
0021700953,BOS,13
0021700950,CLE,18
0021700953,CHI,16
0021700952,PHX,20
0021700956,POR,25
0021700954,SAS,10
0021700955,UTA,22
0021700954,MEM,22
0021700950,DET,22
0021700960,HOU,20
0021700964,LAC,18
0021700959,MIA,24
0021700963,BKN,18
0021700962,NYK,19
0021700957,PHI,20
0021700958,ATL,25
0021700964,NOP,20
0021700961,DAL,20
0021700961,DEN,16
0021700963,GSW,18
0021700962,POR,15
0021700960,OKC,28
0021700958,TOR,21
0021700959,WAS,22
0021700957,CHA,12
0021700968,HOU,21
0021700971,LAL,16
0021700968,MIL,22
0021700971,ORL,22
0021700965,IND,17
0021700970,CLE,19
0021700969,NOP,22
0021700967,CHI,22
0021700970,DEN,16
0021700969,SAC,16
0021700966,TOR,20
0021700965,UTA,18
0021700967,MEM,26
0021700966,DET,23
0021700973,MIA,20
0021700974,MIN,22
0021700972,BKN,27
0021700973,PHI,20
0021700974,BOS,17
0021700976,GSW,18
0021700975,PHX,25
0021700976,SAS,20
0021700975,OKC,20
0021700972,CHA,21
0021700979,HOU,13
0021700986,LAC,16
0021700983,LAL,23
0021700981,MIL,16
0021700981,NYK,26
0021700985,ORL,17
0021700978,IND,16
0021700978,ATL,13
0021700986,CLE,28
0021700982,NOP,18
0021700977,CHI,19
0021700983,DEN,16
0021700984,GSW,20
0021700984,POR,17
0021700985,SAC,21
0021700979,TOR,20
0021700980,UTA,17
0021700980,MEM,22
0021700982,WAS,16
0021700977,DET,13
0021700991,LAC,20
0021700988,MIA,25
0021700991,ORL,19
0021700989,DAL,18
0021700987,PHX,25
0021700990,SAS,22
0021700990,OKC,13
0021700989,MEM,24
0021700988,WAS,20
0021700987,CHA,18
0021700997,HOU,22
0021701000,LAL,19
0021700994,MIN,15
0021700999,BKN,19
0021700992,NYK,19
0021700998,IND,20
0021700999,PHI,19
0021700993,ATL,14
0021700998,BOS,13
0021701000,CLE,18
0021700995,NOP,25
0021700993,CHI,24
0021700997,DAL,18
0021700996,DEN,17
0021700994,GSW,17
0021700996,SAC,21
0021700992,TOR,19
0021700995,UTA,20
0021701001,HOU,24
0021701004,MIA,24
0021701002,MIL,22
0021701004,POR,15
0021701003,SAC,22
0021701001,SAS,17
0021701003,OKC,15
0021701002,MEM,23
0021701010,LAC,14
0021701015,LAL,23
0021701006,MIN,21
0021701008,BKN,19
0021701009,NYK,18
0021701012,ORL,19
0021701005,IND,23
0021701005,PHI,25
0021701007,ATL,25
0021701014,CLE,25
0021701011,NOP,16
0021701010,CHI,28
0021701009,DAL,15
0021701015,DEN,26
0021701014,PHX,21
0021701012,SAS,13
0021701007,OKC,21
0021701008,TOR,20
0021701013,UTA,22
0021701006,WAS,17
0021701013,DET,23
0021701011,CHA,13
0021701019,LAL,19
0021701018,MIA,23
0021701016,MIL,20
0021701016,ORL,16
0021701017,BOS,22
0021701019,GSW,24
0021701018,SAC,21
0021701017,WAS,26
0021701023,HOU,13
0021701023,LAC,21
0021701022,NYK,25
0021701020,IND,25
0021701022,PHI,21
0021701021,ATL,27
0021701028,CLE,21
0021701025,NOP,18
0021701024,CHI,23
0021701026,DEN,15
0021701027,PHX,25
0021701028,POR,15
0021701025,SAS,14
0021701020,TOR,19
0021701027,UTA,20
0021701024,MEM,22
0021701026,DET,20
0021701021,CHA,21
0021701032,LAC,18
0021701034,LAL,17
0021701034,MIA,18
0021701030,BKN,22
0021701029,ORL,23
0021701030,PHI,21
0021701029,BOS,17
0021701031,DAL,27
0021701033,GSW,21
0021701033,SAC,16
0021701032,OKC,20
0021701031,TOR,21
0021701036,HOU,19
0021701041,MIL,24
0021701042,MIN,16
0021701037,BKN,14
0021701038,NYK,22
0021701035,IND,18
0021701041,ATL,25
0021701039,CLE,14
0021701036,NOP,19
0021701039,CHI,21
0021701037,DAL,21
0021701040,DEN,25
0021701044,GSW,21
0021701044,PHX,19
0021701045,POR,17
0021701043,SAC,30
0021701042,SAS,17
0021701043,UTA,13
0021701040,MEM,20
0021701035,WAS,17
0021701045,DET,16
0021701038,CHA,13
0021701048,HOU,26
0021701049,LAC,17
0021701048,MIN,26
0021701047,BOS,21
0021701047,NOP,13
0021701049,POR,22
0021701046,OKC,24
0021701046,TOR,25
0021701051,LAL,18
0021701054,MIA,26
0021701050,MIL,23
0021701053,BKN,22
0021701055,NYK,24
0021701051,IND,16
0021701052,PHI,22
0021701050,CLE,17
0021701055,CHI,15
0021701054,DEN,25
0021701056,GSW,24
0021701057,SAC,21
0021701056,SAS,20
0021701053,MEM,33
0021701057,DET,11
0021701052,CHA,12
0021701064,HOU,23
0021701060,LAC,22
0021701060,MIN,21
0021701058,ORL,16
0021701062,ATL,23
0021701059,BOS,24
0021701061,NOP,11
0021701061,DAL,14
0021701063,PHX,16
0021701064,POR,18
0021701059,OKC,20
0021701058,TOR,10
0021701062,UTA,22
0021701063,DET,16
0021701070,LAC,16
0021701068,MIA,17
0021701070,MIL,20
0021701067,BKN,36
0021701068,NYK,16
0021700809,IND,21
0021701066,PHI,21
0021701065,CLE,18
0021700809,NOP,19
0021701069,CHI,22
0021701069,DEN,13
0021701071,SAS,17
0021701065,TOR,23
0021701066,MEM,20
0021701071,WAS,16
0021701067,CHA,16
0021701074,HOU,19
0021701075,LAL,20
0021701073,ORL,19
0021701073,PHI,15
0021701077,ATL,10
0021701075,NOP,19
0021701076,DAL,16
0021701077,SAC,18
0021701076,UTA,19
0021701072,MEM,24
0021701074,DET,17
0021701072,CHA,17
0021701078,LAC,20
0021701084,MIA,25
0021701083,MIL,20
0021701081,MIN,15
0021701082,BKN,23
0021701081,NYK,27
0021701078,IND,16
0021701087,ATL,14
0021701086,BOS,18
0021701080,CLE,14
0021701083,CHI,21
0021701079,DEN,16
0021701087,GSW,17
0021701080,PHX,23
0021701086,POR,20
0021701085,SAS,25
0021701084,OKC,23
0021701082,TOR,24
0021701085,UTA,23
0021701079,WAS,21
0021701091,HOU,17
0021701092,LAL,20
0021701088,MIN,27
0021701090,ORL,18
0021701088,PHI,29
0021701091,NOP,14
0021701089,CHI,20
0021701093,DAL,22
0021701090,PHX,22
0021701092,MEM,21
0021701089,DET,11
0021701093,CHA,14
0021701101,HOU,12
0021701097,LAC,16
0021701096,MIA,20
0021701095,MIL,18
0021701094,BKN,23
0021701098,NYK,19
0021701096,IND,17
0021701101,ATL,14
0021701099,BOS,11
0021701094,CLE,21
0021701102,GSW,19
0021701100,POR,19
0021701099,SAC,16
0021701095,SAS,17
0021701100,OKC,19
0021701097,TOR,23
0021701102,UTA,16
0021701098,WAS,16
0021701104,LAL,20
0021701106,MIN,15
0021701103,NYK,27
0021701105,PHI,28
0021701107,BOS,19
0021701105,DEN,21
0021701107,PHX,18
0021701106,MEM,23
0021701104,DET,26
0021701103,CHA,12
0021701111,HOU,12
0021701115,LAC,23
0021701110,MIA,18
0021701115,MIL,14
0021701114,IND,14
0021701110,CLE,18
0021701112,NOP,19
0021701111,CHI,17
0021701113,DAL,17
0021701109,DEN,16
0021701114,GSW,17
0021701112,POR,17
0021701113,SAC,22
0021701108,SAS,17
0021701109,TOR,18
0021701108,WAS,27
0021701122,LAC,17
0021701123,LAL,16
0021701120,MIN,20
0021701117,BKN,17
0021701118,NYK,22
0021701117,ORL,18
0021701118,PHI,19
0021701120,ATL,22
0021701121,BOS,18
0021701116,CLE,19
0021701123,DAL,22
0021701122,PHX,20
0021701119,POR,20
0021701121,UTA,18
0021701119,MEM,24
0021701116,CHA,16
0021701125,MIA,23
0021701128,MIL,17
0021701127,IND,17
0021701125,CHI,19
0021701128,GSW,19
0021701127,SAC,24
0021701126,SAS,18
0021701126,OKC,23
0021701124,WAS,19
0021701124,DET,14
0021701132,HOU,12
0021701137,LAC,16
0021701136,LAL,23
0021701136,MIL,25
0021701134,MIN,13
0021701129,ORL,18
0021701130,PHI,18
0021701130,ATL,14
0021701131,CLE,14
0021701131,NOP,19
0021701129,CHI,17
0021701134,DAL,17
0021701133,DEN,24
0021701132,PHX,21
0021701137,POR,25
0021701133,OKC,22
0021701135,UTA,19
0021701135,MEM,21
0021701141,MIA,22
0021701141,BKN,24
0021701139,NYK,18
0021701140,BOS,23
0021701142,GSW,18
0021701142,SAC,23
0021701140,TOR,26
0021701138,WAS,23
0021701139,DET,15
0021701138,CHA,14
0021701145,HOU,19
0021701146,LAC,19
0021701155,LAL,15
0021701152,MIL,37
0021701151,MIN,17
0021701148,BKN,22
0021701147,ORL,10
0021701146,IND,12
0021701143,PHI,24
0021701147,ATL,15
0021701149,CLE,12
0021701150,NOP,20
0021701144,CHI,17
0021701149,DAL,20
0021701152,DEN,23
0021701153,GSW,14
0021701153,PHX,12
0021701154,POR,15
0021701155,SAC,20
0021701145,SAS,19
0021701150,OKC,22
0021701151,UTA,19
0021701154,MEM,19
0021701144,WAS,12
0021701148,DET,16
0021701143,CHA,13
0021701161,HOU,14
0021701168,LAC,23
0021701166,LAL,23
0021701158,MIA,16
0021701162,MIL,23
0021701157,BKN,15
0021701159,NYK,17
0021701159,ORL,12
0021701165,IND,24
0021701157,PHI,22
0021701158,ATL,15
0021701162,BOS,17
0021701156,CLE,17
0021701160,CHI,20
0021701164,DAL,16
0021701165,DEN,19
0021701163,GSW,25
0021701167,PHX,22
0021701164,POR,20
0021701167,SAC,24
0021701168,SAS,29
0021701163,OKC,20
0021701156,TOR,23
0021701166,UTA,22
0021701161,WAS,21
0021701160,CHA,16
0021701174,LAL,22
0021701172,MIA,17
0021701170,ORL,15
0021701169,PHI,17
0021701172,ATL,16
0021701171,BOS,16
0021701173,NOP,19
0021701170,DAL,23
0021701174,SAS,20
0021701171,TOR,25
0021701173,MEM,19
0021701169,DET,19
0021701177,HOU,16
0021701179,LAC,25
0021701178,MIL,19
0021701180,MIN,19
0021701178,BKN,21
0021701175,IND,24
0021701176,CLE,14
0021701180,DEN,17
0021701175,GSW,14
0021701177,POR,20
0021701179,UTA,22
0021701176,WAS,23
0021701190,LAL,21
0021701186,MIA,19
0021701190,MIN,24
0021701186,NYK,23
0021701182,ORL,19
0021701187,IND,21
0021701183,PHI,23
0021701184,ATL,22
0021701185,BOS,15
0021701183,CLE,20
0021701189,NOP,22
0021701185,CHI,22
0021701181,DAL,20
0021701189,PHX,18
0021701188,SAC,21
0021701187,TOR,17
0021701188,MEM,12
0021701184,WAS,15
0021701181,DET,19
0021701182,CHA,15
0021701194,HOU,24
0021701191,LAC,19
0021701192,MIL,13
0021701193,BKN,18
0021701192,NYK,17
0021701195,NOP,16
0021701193,CHI,14
0021701191,DEN,26
0021701195,GSW,21
0021701196,POR,17
0021701196,SAS,12
0021701194,OKC,20
0021701201,LAL,22
0021701200,ORL,17
0021701197,IND,22
0021701198,PHI,19
0021701202,ATL,19
0021701202,BOS,18
0021701198,DAL,9
0021701203,GSW,15
0021701203,PHX,16
0021701200,TOR,21
0021701201,UTA,24
0021701199,MEM,18
0021701199,DET,18
0021701197,CHA,17
0021701212,LAC,18
0021701206,MIA,24
0021701208,MIL,18
0021701209,MIN,18
0021701205,BKN,15
0021701207,NYK,20
0021701208,ORL,14
0021701207,CLE,15
0021701212,NOP,18
0021701205,CHI,17
0021701211,DEN,18
0021701211,POR,28
0021701210,SAC,24
0021701210,SAS,14
0021701206,OKC,15
0021701204,TOR,17
0021701209,MEM,20
0021701204,DET,11
0021701218,HOU,19
0021701218,LAL,19
0021701213,IND,16
0021701214,PHI,22
0021701214,ATL,24
0021701215,BOS,18
0021701216,DAL,19
0021701217,GSW,18
0021701216,PHX,16
0021701217,UTA,20
0021701215,WAS,24
0021701213,CHA,8
0021701230,HOU,24
0021701228,LAC,17
0021701228,LAL,23
0021701221,MIA,18
0021701223,MIL,17
0021701225,MIN,19
0021701219,BKN,12
0021701220,NYK,22
0021701222,ORL,27
0021701223,PHI,17
0021701219,BOS,14
0021701220,CLE,15
0021701226,NOP,20
0021701224,CHI,15
0021701225,DEN,22
0021701229,POR,22
0021701230,SAC,14
0021701226,SAS,17
0021701227,OKC,23
0021701221,TOR,24
0021701229,UTA,19
0021701227,MEM,22
0021701222,WAS,25
0021701224,DET,21
0021800001,PHI,20
0021800001,BOS,20
0021800002,GSW,29
0021800002,OKC,21
0021800012,LAC,32
0021800006,MIA,28
0021800003,MIL,25
0021800010,MIN,27
0021800004,BKN,23
0021800007,NYK,23
0021800006,ORL,25
0021800005,IND,24
0021800013,PHX,22
0021800007,ATL,30
0021800008,CLE,25
0021800009,NOP,25
0021800013,DAL,16
0021800012,DEN,22
0021800009,HOU,22
0021800011,SAC,27
0021800010,SAS,22
0021800008,TOR,29
0021800011,UTA,19
0021800005,MEM,18
0021800004,DET,20
0021800003,CHA,19
0021800016,LAL,26
0021800015,MIA,26
0021800014,PHI,17
0021800014,CHI,23
0021800016,POR,26
0021800015,WAS,31
0021800025,LAC,24
0021800023,MIL,26
0021800021,MIN,21
0021800018,BKN,23
0021800018,NYK,19
0021800017,ORL,16
0021800023,IND,25
